specObjID,class_label,u,g,r,i,z,w1,w2,w3,w4,u_g,g_r,color
331155893175478272,QSO,19.43389,19.0389,18.8754,18.61559,18.58644,14.808,14.01,11.857,8.945,0.39498999999999995,0.16350000000000264,green
4548831430751574016,QSO,22.25113,21.7645,21.89088,21.96616,21.85532,17.372,16.351,12.543,9.065,0.4866299999999981,-0.1263799999999975,green
4548772606879488000,GALAXY,23.8963,22.04478,20.48013,19.32495,18.84088,15.466,15.585,12.568,8.673,1.8515200000000007,1.5646500000000003,red
4556693209523443712,GALAXY,22.60743,21.99473,20.48519,19.61651,19.05905,15.773,15.971,12.941,9.267,0.6127000000000002,1.5095400000000012,red
386255164689901568,GALAXY,20.20376,18.61321,17.72406,17.25109,16.91135,14.352,14.212,11.458,8.374,1.5905500000000004,0.8891499999999972,red
8387997299708811264,STAR,19.59767,17.3127,16.36056,15.99932,15.80384,14.044,14.237,12.688,9.087,2.2849700000000013,0.95214,blue
337812335848613888,GALAXY,21.94554,20.20752,18.51466,17.78232,17.27091,14.521,14.334,12.716,8.885,1.7380200000000023,1.6928599999999996,red
8170664806631888896,STAR,22.86926,19.92516,18.39223,17.66568,17.12105,14.608,14.649,11.998,9.129,2.944099999999999,1.5329300000000003,blue
336819472285329408,QSO,20.24077,18.36054,17.41621,16.96207,16.60363,14.243,13.999,10.982,8.795,1.880230000000001,0.9443300000000008,green
4528491011148896256,QSO,21.04964,20.26651,20.02178,19.95529,19.57455,16.65,15.564,12.398,8.804,0.7831299999999999,0.24473000000000056,green
4531885203510286336,QSO,22.50472,20.52614,20.20581,20.11457,19.85519,17.113,16.05,12.646,9.361,1.9785799999999973,0.320330000000002,green
3731275530490716160,STAR,19.97368,18.76678,18.30266,18.14736,18.06653,17.138,16.696,13.05,9.213,1.206900000000001,0.4641200000000012,blue
4526314252668262400,GALAXY,23.83961,21.65092,20.59042,19.72676,19.22781,15.578,15.419,12.703,9.39,2.188690000000001,1.0604999999999976,red
4332509940394776576,QSO,21.75355,20.79479,20.41421,19.75654,19.40416,15.226,15.03,12.13,8.741,0.9587600000000016,0.38057999999999836,green
4561063218236381184,GALAXY,22.90089,22.56379,20.98486,19.68926,18.92513,15.024,15.097,12.334,8.983,0.3370999999999995,1.5789299999999997,red
4561115719916607488,QSO,24.97664,22.19255,20.52094,20.22643,20.07111,16.471,15.965,12.857,9.058,2.784089999999999,1.6716100000000012,green
4261719526696310784,GALAXY,25.09719,22.47447,20.65592,19.73515,19.37635,15.511,15.456,11.934,9.017,2.622720000000001,1.8185500000000019,red
14124658572743956480,QSO,22.85875,21.67948,21.43516,21.22163,20.52395,16.837,16.08,12.898,9.365,1.179269999999999,0.24432000000000187,green
349033127676504064,GALAXY,25.05519,20.90585,19.07779,18.32158,17.80218,14.502,14.344,12.779,9.039,4.149339999999999,1.8280600000000007,red
4552145634095028224,GALAXY,23.13268,21.71719,20.22118,19.36029,18.9921,15.087,14.715,12.18,9.36,1.415490000000002,1.4960099999999983,red
2315997612873902080,STAR,18.88951,17.15064,16.41036,16.12178,15.94863,14.254,14.137,12.19,8.606,1.7388700000000021,0.7402799999999985,blue
2880096011626244096,STAR,17.49245,16.51379,16.15958,16.05681,16.01443,14.9,14.742,12.236,8.365,0.9786600000000014,0.3542100000000019,blue
345711497562843136,QSO,19.51086,19.05091,18.48601,18.26058,17.82582,13.471,12.528,9.534,7.045,0.45995000000000275,0.564899999999998,green
3723375264567238656,STAR,19.52274,18.33674,17.79027,17.60637,17.46528,16.053,16.344,12.497,9.41,1.186,0.5464699999999993,blue
3287677557419304960,STAR,19.11843,17.69186,17.07232,16.7986,16.65796,15.079,15.153,12.576,8.396,1.4265700000000017,0.6195399999999971,blue
8390324691332782080,STAR,18.60659,16.97391,16.28618,16.02399,15.89379,14.239,14.327,12.513,9.059,1.6326800000000006,0.6877299999999984,blue
8387979157766952960,STAR,20.22774,18.15663,17.31368,17.04238,16.83195,15.215,15.281,12.617,8.822,2.071110000000001,0.8429499999999983,blue
2880204313521580032,STAR,18.96006,17.64822,17.09228,16.89692,16.80819,15.326,15.374,12.316,9.056,1.3118400000000001,0.5559399999999997,blue
8394875294780250112,STAR,19.83995,17.77777,16.92076,16.54911,16.32854,14.495,14.639,12.826,9.2,2.0621800000000015,0.8570099999999989,blue
8391513263469516800,STAR,19.41528,17.22387,16.2949,15.93072,15.73781,13.893,13.923,12.19,9.158,2.1914099999999976,0.9289700000000032,blue
1400748996468697088,STAR,25.17291,21.80344,20.31744,19.1212,18.4107,16.253,16.474,12.431,8.74,3.3694700000000033,1.485999999999997,blue
324280922079782912,GALAXY,20.14453,18.58083,17.67017,17.19224,16.81858,14.058,13.759,10.165,8.364,1.5637000000000008,0.91066,red
4291939883227043840,QSO,20.44951,19.73793,19.6773,19.68572,19.42728,16.973,16.15,12.011,9.123,0.7115800000000014,0.06062999999999974,green
14102066907361597440,GALAXY,24.36011,22.39497,20.81758,20.21069,19.97531,16.673,16.566,12.211,8.881,1.965139999999998,1.5773900000000012,red
4525111112589662208,QSO,18.97666,18.73322,18.54754,18.3679,18.12569,15.368,14.201,10.721,8.701,0.24343999999999966,0.18567999999999785,green
336815349116725248,STAR,18.61199,17.49811,17.06986,16.89646,16.81015,15.475,15.387,12.52,8.743,1.1138799999999982,0.428250000000002,blue
4528517399427962880,QSO,24.28728,20.4427,19.44448,19.12631,18.94478,15.83,15.219,11.444,8.652,3.8445800000000006,0.9982199999999999,green
14102129854402287616,QSO,19.90372,19.66435,19.39767,19.30474,18.82791,14.687,13.753,11.028,8.267,0.23937000000000097,0.26667999999999736,green
336719141849294848,GALAXY,19.62761,17.72125,16.8343,16.44735,16.12869,13.922,13.885,12.341,8.81,1.9063599999999994,0.8869500000000023,red
4560116268242589696,GALAXY,21.37313,19.43944,18.029,17.50528,17.15732,14.574,14.262,12.63,8.93,1.9336899999999986,1.4104400000000012,red
3640207928838955008,STAR,19.09121,16.8779,15.9375,15.63741,15.46908,13.692,13.795,12.59,8.697,2.21331,0.9404000000000003,blue
4555433998076368896,GALAXY,22.99907,20.31456,18.65541,18.0741,17.75563,14.457,14.324,12.685,9.283,2.6845099999999995,1.6591500000000003,red
14124418879209101312,QSO,20.19602,20.25171,20.41102,19.98353,20.01901,16.757,15.713,12.369,8.606,-0.05568999999999846,-0.1593100000000014,green
1405174286141908992,STAR,24.10994,22.73518,20.71536,19.19241,18.2549,15.548,15.196,12.478,9.143,1.374760000000002,2.0198199999999993,blue
331063259320838144,QSO,18.84106,18.68431,18.52751,18.42744,18.1263,15.381,14.379,11.087,9.068,0.15674999999999883,0.1568000000000005,green
529220267579303936,QSO,20.40948,20.31992,20.21148,20.10184,19.84326,17.102,16.028,12.207,8.954,0.08955999999999875,0.1084399999999981,green
3275253627307976704,STAR,17.23661,16.30433,15.94709,15.80447,15.74808,14.523,14.513,12.427,8.848,0.9322799999999987,0.3572400000000009,blue
4521695759108954112,GALAXY,24.93873,22.11221,20.26157,19.44219,19.09251,15.792,15.684,12.788,9.097,2.8265199999999986,1.850640000000002,red
4269677241615800320,QSO,24.26189,23.41184,20.99567,19.7482,19.27295,15.471,15.427,12.645,8.949,0.8500499999999995,2.416170000000001,green
307446573703391232,GALAXY,19.42867,17.59117,16.57017,16.0061,15.54113,12.75,12.489,9.053,7.342,1.8374999999999986,1.0210000000000008,red
2316061934304126976,STAR,16.46456,15.35646,15.14376,15.10774,15.13673,14.141,14.142,12.314,8.855,1.1080999999999985,0.2126999999999999,blue
341168039833659392,GALAXY,19.57684,17.82128,16.99965,16.54383,16.2441,14.372,14.055,10.034,7.17,1.7555599999999991,0.8216300000000025,red
349113392025331712,STAR,16.87595,15.7035,15.82927,15.95811,16.05276,15.441,15.401,12.568,9.453,1.1724499999999995,-0.12576999999999927,blue
8390292530617669632,STAR,18.26144,16.84503,16.3872,16.23598,16.187,14.997,15.046,12.263,8.991,1.416409999999999,0.4578300000000013,blue
4522930230705543168,QSO,25.35701,21.52965,20.98295,20.76215,20.53825,16.627,15.9,12.498,8.834,3.8273599999999988,0.5467000000000013,green
3303431635973728256,STAR,20.09883,18.48582,17.91267,17.67457,17.57489,16.168,16.317,12.795,9.001,1.6130099999999992,0.5731500000000018,blue
4515013197582063616,QSO,20.44106,19.79335,19.8515,19.75265,19.50638,14.554,13.552,11.059,8.379,0.64771,-0.058150000000001256,green
4302197227571664896,QSO,20.55875,20.25295,20.23928,20.07879,19.84077,16.807,15.94,12.587,9.132,0.3058000000000014,0.013669999999997628,green
347989691208853504,STAR,16.89447,15.79456,15.39127,15.25373,15.21812,13.937,14.01,13.046,9.461,1.0999099999999977,0.40329000000000015,blue
4559999720010045440,GALAXY,22.83066,20.937,19.16572,18.47484,17.99494,14.825,14.679,12.588,9.154,1.8936600000000006,1.7712800000000009,red
4561195984265435136,QSO,22.46634,20.88892,20.42525,20.50828,20.20021,17.249,16.252,12.467,9.187,1.57742,0.46367000000000047,green
345714521219819520,QSO,19.12844,18.30473,17.51784,16.96565,16.79258,13.83,13.153,10.013,7.45,0.8237100000000019,0.7868899999999996,green
8390288957204879360,STAR,18.56163,16.83343,16.21482,16.0165,15.9092,14.438,14.676,12.094,8.511,1.728200000000001,0.6186100000000003,blue
4560108021905381376,GALAXY,22.72945,22.36166,20.71841,19.18369,18.66102,15.073,15.046,12.758,9.458,0.3677899999999994,1.6432500000000019,red
343457497887041536,QSO,19.22522,19.15478,18.89501,18.76845,18.76245,15.81,14.629,11.82,8.811,0.07044000000000139,0.2597699999999996,green
386292822963152896,QSO,20.15139,20.2506,20.10242,19.88112,19.867,16.348,15.066,11.937,8.976,-0.09920999999999935,0.14817999999999998,green
531476465875707904,STAR,22.57781,21.21034,19.847,19.39487,18.90557,15.968,15.949,11.513,8.943,1.3674700000000009,1.3633399999999973,blue
5342494937501161472,GALAXY,22.9387,22.51355,20.91822,19.71741,19.15117,15.717,15.699,12.491,9.259,0.42515000000000214,1.595329999999997,red
331156168053385216,GALAXY,19.53724,17.6856,16.80624,16.35671,16.03229,13.86,13.677,11.347,8.533,1.8516399999999997,0.8793600000000019,red
388469306196781056,GALAXY,19.95192,17.92147,16.90118,16.40784,16.02522,13.751,13.641,11.65,8.566,2.030450000000002,1.0202899999999993,red
342297787930535936,GALAXY,20.237,18.35436,17.37355,16.95512,16.62172,14.247,14.089,12.9,9.363,1.8826399999999985,0.9808099999999982,red
2338514237124536320,STAR,20.74017,19.12563,18.49474,18.26026,18.16476,17.03,16.176,12.652,9.277,1.614539999999998,0.6308900000000008,blue
3723353549212590080,STAR,20.17414,17.59556,16.36859,15.85578,15.53702,13.444,13.424,12.725,9.379,2.5785800000000023,1.226969999999998,blue
5396463911901091840,GALAXY,22.82702,21.49192,19.74297,18.92582,18.49869,15.417,15.287,12.75,8.898,1.3351000000000006,1.7489500000000007,red
14102011656902301696,GALAXY,25.93625,21.77164,19.56433,18.8202,18.32292,14.468,14.302,12.561,9.099,4.16461,2.2073099999999997,red
2880170503539025920,STAR,18.89707,18.04519,17.7501,17.6378,17.6124,16.38,16.527,11.989,8.08,0.8518799999999978,0.29509000000000185,blue
4291952527610763264,STAR,16.80677,16.58926,16.9164,17.19186,17.44384,16.861,16.537,12.706,9.06,0.21751000000000076,-0.32714,blue
341301630496434176,GALAXY,19.40072,18.17822,17.60756,17.32904,17.30822,15.818,15.502,12.578,8.667,1.2225000000000001,0.5706600000000002,red
4562337281562925056,QSO,21.69584,21.15014,20.96039,20.5228,20.08513,15.025,14.229,11.47,8.768,0.5457000000000001,0.18975000000000009,green
2338561791002437632,STAR,20.1213,18.5964,18.0238,17.83656,17.75098,16.507,16.572,12.072,8.986,1.5249000000000024,0.5725999999999978,blue
8394843958698858496,STAR,19.21994,17.87846,17.35657,17.19488,17.09934,15.806,15.806,12.841,9.17,1.3414800000000007,0.5218899999999991,blue
1702506407217096704,STAR,24.58152,20.59771,19.39954,18.89094,18.63201,16.798,16.245,12.977,8.854,3.983810000000002,1.198170000000001,blue
1417666636441217024,STAR,19.35614,17.61792,17.14062,16.90602,16.75252,15.382,15.318,12.297,9.12,1.7382199999999983,0.47730000000000317,blue
350184036020283392,QSO,19.9419,19.33605,18.93019,18.82986,18.62244,14.552,13.406,10.448,8.033,0.6058500000000002,0.40586000000000055,green
4548678873513220096,GALAXY,26.24419,22.25599,20.58166,19.52119,19.041,15.262,15.228,13.003,9.097,3.988199999999999,1.6743300000000012,red
329972538803251200,QSO,18.98564,18.62944,18.54732,18.72289,18.58815,14.907,13.764,11.559,9.057,0.3562000000000012,0.08211999999999975,green
328816400984467456,GALAXY,19.02828,17.04563,16.08323,15.62549,15.25828,13.316,13.263,11.563,8.335,1.9826499999999996,0.9623999999999988,red
8387967338016954368,STAR,21.55572,19.07451,17.90193,17.46144,17.21985,15.432,15.59,12.764,9.02,2.481210000000001,1.17258,blue
328828770490279936,STAR,23.36709,21.56468,19.72482,18.94623,18.52031,14.889,14.66,12.389,8.54,1.8024100000000018,1.839859999999998,blue
1401838630879651840,STAR,24.35709,21.95515,20.17362,19.1362,18.48484,16.445,16.203,12.716,9.174,2.4019399999999997,1.78153,blue
8388077564057638912,STAR,20.65034,18.40441,17.28419,16.8546,16.66684,14.244,14.321,12.322,8.954,2.2459300000000013,1.1202199999999998,blue
329933236379609088,QSO,21.90513,20.91118,20.2703,19.76569,19.48231,15.103,13.856,10.949,8.508,0.9939499999999981,0.6408800000000028,green
1417641072795871232,STAR,18.84067,17.15699,16.6308,16.37362,16.20866,14.842,14.926,12.46,9.194,1.683679999999999,0.5261899999999997,blue
1417626779144710144,STAR,18.93415,17.21358,16.77596,16.60946,16.44009,15.232,15.335,11.514,9.009,1.7205699999999986,0.437619999999999,blue
4508190727445174272,GALAXY,23.48319,22.84515,21.22588,19.93398,19.3218,15.851,15.803,12.792,9.231,0.6380400000000002,1.6192700000000002,red
4334847500907468800,GALAXY,22.81651,21.83263,20.73471,19.86202,19.55525,15.651,15.268,12.603,8.966,0.9838799999999992,1.097920000000002,red
8390281260623484928,STAR,18.41904,16.64694,16.03416,15.86537,15.77733,14.353,14.488,12.175,8.851,1.7720999999999982,0.6127800000000008,blue
3275266821447510016,STAR,17.50185,16.11522,15.59501,15.42257,15.35561,13.997,14.057,12.511,9.101,1.3866300000000003,0.5202100000000005,blue
337822781209077760,QSO,19.05804,18.72434,18.62441,18.50207,18.44011,14.613,13.454,10.751,8.15,0.3336999999999968,0.09993000000000052,green
1417514903836583936,STAR,18.64505,16.99073,16.62233,16.47174,16.32053,15.244,15.513,12.444,9.091,1.654320000000002,0.3683999999999976,blue
315296256303851520,GALAXY,17.7692,16.43997,15.83121,15.50425,15.21049,13.372,13.267,9.65,7.696,1.3292300000000026,0.6087599999999984,red
8390342008640919552,STAR,18.9652,16.72995,15.83479,15.50321,15.35073,13.615,13.72,12.756,8.967,2.2352500000000006,0.8951599999999988,blue
364965320605067264,STAR,21.2671,18.98994,17.6719,17.06646,16.6774,14.682,14.496,11.824,9.03,2.2771599999999985,1.3180399999999999,blue
1405162741269817344,STAR,23.44009,22.53484,20.67677,19.42811,18.63402,16.06,15.82,12.63,9.145,0.9052500000000023,1.858069999999998,blue
4531887402533541888,GALAXY,23.35827,21.89335,20.30441,19.4453,18.85167,15.402,15.401,12.641,9.429,1.4649199999999993,1.588940000000001,red
1400750095980324864,STAR,24.0941,21.46064,19.98996,18.44212,17.58059,15.012,15.115,12.613,9.075,2.6334599999999995,1.4706800000000015,blue
336648223349303296,GALAXY,19.67307,18.36896,17.49328,17.03351,16.76939,14.123,13.18,9.281,6.778,1.3041099999999979,0.8756800000000027,red
4331387612910868480,GALAXY,22.85724,21.78223,20.20071,19.40231,18.98743,15.262,15.002,12.234,8.666,1.0750100000000025,1.5815199999999976,red
4291972868575877120,QSO,21.79479,21.12485,21.05369,20.85868,20.21412,16.078,15.704,12.337,9.042,0.6699400000000004,0.071159999999999,green
8171913576073943040,STAR,19.3161,16.82574,15.49405,14.86199,14.40858,11.913,11.928,12.007,8.776,2.490359999999999,1.33169,blue
897348860790204416,QSO,20.16048,19.84308,19.6684,19.33172,19.39442,15.86,14.734,11.413,8.868,0.31739999999999924,0.17468000000000217,green
525875002982033408,GALAXY,20.75906,18.61281,17.44691,16.98769,16.61162,14.29,14.192,12.221,8.8,2.146250000000002,1.1659000000000006,red
4552040080978761728,GALAXY,24.41484,21.84976,20.57884,19.73232,19.17465,15.342,15.311,12.146,8.975,2.565080000000002,1.2709200000000003,red
4548876510728312832,QSO,23.13475,21.58383,20.36874,20.23019,20.29546,16.549,15.571,12.281,9.312,1.5509200000000014,1.21509,green
325409845475829760,GALAXY,19.31612,17.51587,16.79094,16.41503,16.14676,13.815,13.626,10.179,8.312,1.800250000000002,0.7249300000000005,red
4256120813470898176,GALAXY,24.05109,22.62586,21.04553,20.07759,19.86328,15.957,16.395,12.784,8.766,1.425229999999999,1.58033,red
8804741897845495808,QSO,21.88259,21.82032,21.26077,20.92069,20.34123,15.652,15.004,12.23,9.092,0.0622700000000016,0.559549999999998,green
343456948131227648,QSO,18.8744,17.72035,16.84579,16.36815,16.08838,14.358,14.016,11.165,9.212,1.1540500000000016,0.8745599999999989,green
8388108350383216640,STAR,20.08603,17.87878,16.96573,16.63479,16.42833,14.714,14.946,12.648,9.056,2.207250000000002,0.9130499999999984,blue
3259483880343758848,STAR,16.93947,16.06229,15.739,15.59708,15.56277,14.357,14.365,11.953,8.465,0.8771799999999992,0.3232900000000001,blue
1293718416972081152,STAR,19.66207,18.16216,17.57621,17.35922,17.26337,15.652,15.893,12.088,8.461,1.4999099999999999,0.5859500000000004,blue
3287708893500696576,STAR,19.59828,17.79698,17.06487,16.77601,16.61509,15.06,15.321,11.834,8.709,1.8012999999999977,0.7321100000000023,blue
4517196277533136896,QSO,21.24665,20.42006,20.35251,20.28219,19.88359,16.908,16.007,12.229,8.758,0.8265899999999995,0.06755000000000067,green
344570754702010368,QSO,21.38437,20.80161,20.44306,20.06982,19.81704,16.104,14.715,11.366,8.699,0.5827600000000004,0.35855000000000103,green
346813757952911360,GALAXY,18.12374,16.84423,16.28957,15.96882,15.85005,15.584,15.438,11.786,9.098,1.279510000000002,0.5546599999999984,red
1293731336233707520,STAR,21.01916,19.98652,19.59151,19.44653,19.31318,14.755,14.768,12.287,9.038,1.0326400000000007,0.3950099999999992,blue
4519490688505894912,GALAXY,25.96556,21.54909,19.82242,18.94442,18.4467,15.538,15.127,12.241,9.216,4.41647,1.7266699999999986,red
4538506466794166272,QSO,19.62948,18.83459,18.64412,18.55182,18.44363,15.687,14.8,11.265,8.625,0.7948900000000023,0.1904699999999977,green
388548745911887872,QSO,19.2129,18.9049,18.52192,18.45047,18.43945,14.697,13.531,11.01,8.709,0.30799999999999983,0.3829799999999999,green
325559379057207296,GALAXY,21.16926,18.95791,17.64474,17.1662,16.77909,14.188,13.927,12.405,8.673,2.211350000000003,1.3131699999999995,red
4555496395361245184,GALAXY,22.042,21.45675,20.36687,19.62719,19.3528,16.666,16.335,12.448,9.439,0.585250000000002,1.0898800000000008,red
4522928581438101504,GALAXY,24.15337,21.54927,19.66198,18.97386,18.52484,15.286,15.104,12.304,9.485,2.604099999999999,1.8872900000000001,red
335567133306021888,STAR,18.41044,17.11419,17.17528,17.2564,17.29607,16.679,16.769,12.985,9.359,1.2962500000000006,-0.06109000000000009,blue
4521746336643831808,QSO,22.36057,21.80998,20.35507,19.3599,19.02411,15.612,14.985,11.189,8.366,0.5505899999999997,1.4549099999999981,green
4526355484354304000,GALAXY,24.25943,21.90597,20.75914,19.78786,19.42894,15.34,15.186,11.975,8.815,2.3534599999999983,1.1468300000000013,red
363815230586775552,STAR,18.61143,17.29429,16.78116,16.58647,16.51054,15.066,15.389,11.927,8.085,1.3171399999999984,0.5131300000000003,blue
4538545774334859264,GALAXY,23.98653,23.97632,19.87664,18.65231,18.1297,14.991,15.043,12.957,9.055,0.010209999999997166,4.099680000000003,red
326631402072205312,GALAXY,18.57035,17.39246,16.95448,16.64374,16.48623,14.163,13.837,9.865,7.653,1.1778900000000014,0.4379799999999996,red
349054018397431808,QSO,19.30947,19.16935,19.19085,19.32052,19.21403,15.207,14.048,11.708,8.867,0.14011999999999958,-0.02149999999999963,green
4334914021360949248,GALAXY,23.97894,20.99642,19.3011,18.51226,17.95523,14.875,14.585,12.235,8.702,2.982520000000001,1.6953199999999988,red
2880158134033213440,STAR,18.15079,16.77761,16.2215,16.02345,15.91957,14.386,14.479,12.01,8.546,1.3731800000000014,0.5561100000000003,blue
4561072289207310336,GALAXY,22.93969,20.59426,18.93702,18.3385,17.84561,14.97,14.791,12.583,9.207,2.3454300000000003,1.657239999999998,red
4548904548274821120,GALAXY,22.79189,20.52598,18.7347,18.18294,17.70136,14.888,14.75,12.776,9.21,2.265909999999998,1.7912800000000004,red
4332490149185476608,GALAXY,25.72034,21.7213,20.16311,19.38853,18.88262,15.597,15.27,12.372,9.004,3.999040000000001,1.5581899999999997,red
1404089862600026112,STAR,21.91784,19.01566,16.82673,15.58235,14.70083,11.145,11.159,10.938,8.481,2.9021800000000013,2.188929999999999,blue
338979742302627840,QSO,19.37156,19.27102,19.04718,19.01758,19.04919,15.564,14.149,11.149,8.707,0.10053999999999874,0.22383999999999915,green
8390306824268830720,STAR,20.0249,17.3379,16.13552,15.68153,15.43346,13.492,13.595,12.211,8.941,2.6869999999999976,1.2023800000000016,blue
8170727478794672128,STAR,24.26785,21.86681,19.15174,17.28272,16.09048,11.952,11.467,8.884,6.206,2.4010399999999983,2.7150700000000008,blue
346788469185472512,GALAXY,20.58256,18.7802,17.80191,17.29219,16.93845,14.071,13.745,10.225,8.101,1.8023600000000002,0.9782900000000012,red
2891373427732539392,STAR,18.14431,17.06523,16.69869,16.57107,16.53969,15.182,15.078,12.174,8.546,1.0790800000000011,0.36654000000000053,blue
3287693225460000768,STAR,18.07181,16.84284,16.43521,16.2898,16.22386,15.094,15.081,12.305,8.855,1.2289700000000003,0.4076299999999975,blue
8388147108168095744,STAR,20.07587,18.17823,17.42279,17.15021,17.02721,15.632,16.932,12.752,9.122,1.897639999999999,0.7554400000000001,blue
324260581114669056,GALAXY,18.18849,17.00276,16.55171,16.30584,16.21456,15.159,14.977,11.395,8.411,1.185730000000003,0.4510499999999986,red
8388027536278575104,STAR,19.29833,17.83553,17.2601,17.05558,16.9478,15.792,16.399,12.651,9.08,1.4628000000000014,0.5754299999999972,blue
4559938697114703872,QSO,23.7988,22.25761,20.67591,20.73577,20.75238,17.028,17.039,12.963,9.188,1.5411900000000003,1.5817000000000014,green
8390213365780469760,STAR,21.32256,18.86554,17.73286,17.30745,17.08448,15.285,15.638,12.563,8.621,2.45702,1.1326800000000006,blue
4561127264788699136,QSO,21.02086,20.64337,20.56781,20.37049,20.24438,17.338,16.151,12.776,9.236,0.3774899999999981,0.0755599999999994,green
328870826810042368,GALAXY,20.70215,18.77632,17.81072,17.39485,17.00837,14.708,14.477,12.642,8.639,1.9258300000000013,0.9655999999999985,red
4331400257294587904,GALAXY,25.43266,20.69756,18.94239,18.31714,17.97995,15.232,15.136,12.169,9.05,4.735099999999999,1.7551699999999997,red
324331774492567552,QSO,19.97434,19.45256,19.30416,19.07162,19.12062,15.734,14.384,11.635,8.699,0.5217800000000032,0.14839999999999876,green
4548762711274838016,QSO,20.98307,20.3231,20.59229,20.34479,20.01975,17.284,17.024,12.777,9.37,0.6599700000000013,-0.26918999999999826,green
533723593519949824,GALAXY,25.2026,20.27893,18.4692,17.82636,17.46688,14.182,14.03,12.166,8.967,4.923670000000001,1.8097299999999983,red
331095969791764480,GALAXY,19.22965,18.63739,18.17793,17.80573,17.72885,14.258,13.404,10.264,8.286,0.5922599999999996,0.45946,red
340082548203874304,STAR,19.21763,18.28073,18.06736,17.95251,17.96859,16.824,16.923,12.622,9.373,0.9369000000000014,0.21336999999999762,blue
323156122070444032,GALAXY,19.26156,18.13403,17.31124,16.86835,16.58677,14.116,13.794,10.171,8.14,1.1275300000000001,0.8227899999999977,red
3303564951758596096,QSO,20.7025,20.32961,20.22795,20.16032,19.98374,15.541,14.68,12.034,8.99,0.3728900000000017,0.10165999999999897,green
4258295372659841024,GALAXY,23.74152,20.72186,18.92073,18.21496,17.75525,14.546,14.28,12.231,9.069,3.019660000000002,1.8011300000000006,red
324358712527448064,GALAXY,20.28411,18.50433,17.45952,17.02156,16.6795,14.576,14.376,11.947,8.59,1.7797799999999988,1.0448099999999982,red
4517117662451750912,QSO,22.38791,20.49011,20.3363,20.05268,19.6502,16.155,15.273,12.386,8.51,1.8978000000000002,0.15381,green
5394232457095829504,QSO,20.63196,19.82557,19.81715,19.83582,19.53039,17.098,15.428,12.162,8.538,0.8063900000000004,0.00841999999999743,green
4561206429625899008,QSO,20.38483,19.78344,19.65685,19.70352,19.54309,17.118,16.242,12.568,9.362,0.6013900000000021,0.1265900000000002,green
3303396726479546368,STAR,20.58797,19.2426,18.69967,18.51639,18.40779,16.55,16.482,13.079,9.297,1.345369999999999,0.5429299999999984,blue
1398479608277395456,GALAXY,22.03821,19.10035,17.70322,17.10987,16.65809,14.084,13.83,12.185,9.138,2.9378600000000006,1.397129999999997,red
302942423531677696,STAR,22.89345,20.52293,18.87193,16.53208,15.28072,12.356,12.165,11.799,8.712,2.3705200000000026,1.6509999999999998,blue
349042473525340160,STAR,17.79228,16.7612,16.57353,16.50228,16.53295,15.544,15.596,12.306,9.465,1.0310800000000029,0.18766999999999712,blue
344555085772122112,QSO,18.90365,18.52162,18.38751,18.47265,18.44574,14.948,13.778,11.11,8.749,0.3820300000000003,0.13410999999999973,green
385226021789526016,QSO,22.07256,21.12804,19.91806,19.50214,19.10876,14.47,13.122,9.994,7.862,0.9445200000000007,1.209979999999998,green
4541963881627801600,QSO,20.61869,19.92796,19.59151,19.47082,19.21443,16.227,14.792,11.311,8.579,0.6907300000000021,0.33644999999999925,green
4521712251783370752,GALAXY,22.82395,22.0989,20.2194,19.36047,18.86538,15.467,15.453,12.871,9.536,0.7250499999999995,1.8795000000000002,red
328784790025168896,GALAXY,24.15674,19.4201,17.92772,17.37509,17.03785,14.619,14.31,12.554,9.019,4.736639999999998,1.4923800000000007,red
1404008498739570688,STAR,23.91612,22.45953,20.67967,19.4869,18.75513,16.271,15.846,12.632,9.047,1.4565899999999985,1.7798599999999993,blue
375038232359888896,STAR,18.16135,16.92731,17.02256,17.10938,17.11699,16.503,15.951,12.089,8.344,1.2340400000000002,-0.09525000000000006,blue
14111076855378630656,QSO,25.02318,21.99004,20.51764,20.09205,19.65532,16.498,16.116,12.701,9.169,3.0331399999999995,1.4724000000000004,green
8171918798754174976,STAR,19.3075,16.65691,15.28921,14.64381,14.2546,12.139,12.146,12.184,9.111,2.650590000000001,1.3676999999999992,blue
8389143265988073472,STAR,17.72242,16.54647,16.12613,16.00072,15.97197,14.734,14.799,12.738,9.184,1.1759500000000003,0.4203399999999995,blue
5393196717125687296,QSO,22.17892,21.72214,20.51126,19.61946,19.18485,15.413,15.362,11.967,9.197,0.45678000000000196,1.2108799999999995,green
4512683607421376512,STAR,24.94492,21.90376,20.56363,19.4761,18.76059,15.547,15.637,12.735,9.113,3.0411600000000014,1.3401299999999985,blue
4508371322230036480,GALAXY,24.3484,21.36667,19.74319,18.88699,18.56964,14.881,14.753,12.233,8.785,2.9817300000000024,1.6234800000000007,red
386221904463161344,GALAXY,20.1623,18.31942,17.39867,16.97221,16.61357,14.152,14.073,12.438,9.104,1.8428799999999974,0.9207500000000017,red
409885049127725056,STAR,19.22729,18.10856,17.62888,17.42704,17.30622,16.239,16.688,11.934,9.113,1.1187299999999993,0.4796800000000019,blue
343430559852161024,QSO,19.72153,19.22672,18.84083,18.41339,18.10336,14.194,13.588,10.519,8.246,0.4948100000000011,0.38588999999999984,green
